state,date,value
WI,1993-01-01,31770.0
WI,1994-01-01,35390.0
WI,1995-01-01,40960.0
WI,1996-01-01,40000.0
WI,1997-01-01,39600.0
WI,1998-01-01,41330.0
WI,1999-01-01,45670.0
WI,2000-01-01,45090.0
WI,2001-01-01,45350.0
WI,2002-01-01,45900.0
WI,2003-01-01,46270.0
WI,2004-01-01,45730.0
WI,2005-01-01,44650.0
WI,2006-01-01,51690.0
WI,2007-01-01,51280.0
WI,2008-01-01,51200.0
WI,2009-01-01,51240.0
WI,2010-01-01,50350.0
WI,2011-01-01,52060.0
WI,2012-01-01,53080.0
WI,2013-01-01,51730.0
WI,2014-01-01,58080.0
WI,2015-01-01,55430.0
WI,2016-01-01,59820.0
WI,2017-01-01,63480.0
WI,2018-01-01,62630.0
WI,2019-01-01,67350.0
WI,2020-01-01,67410.0
WI,2021-01-01,69940.0
WI,2022-01-01,73330.0
WI,2023-01-01,79690.0
WI,2024-01-01,82560.0
WY,1984-01-01,23820.0
WY,1985-01-01,22080.0
WY,1986-01-01,23560.0
WY,1987-01-01,27590.0
WY,1988-01-01,26420.0
WY,1989-01-01,29520.0
WY,1990-01-01,29460.0
WY,1991-01-01,29050.0
WY,1992-01-01,30210.0
WY,1993-01-01,29440.0
WY,1994-01-01,33140.0
WY,1995-01-01,31530.0
WY,1996-01-01,30950.0
WY,1997-01-01,33420.0
WY,1998-01-01,35250.0
WY,1999-01-01,37250.0
WY,2000-01-01,39630.0
WY,2001-01-01,39720.0
WY,2002-01-01,39760.0
WY,2003-01-01,42560.0
WY,2004-01-01,45400.0
WY,2005-01-01,44720.0
WY,2006-01-01,47040.0
WY,2007-01-01,48740.0
WY,2008-01-01,53340.0
WY,2009-01-01,52470.0
WY,2010-01-01,52200.0
WY,2011-01-01,54510.0
WY,2012-01-01,57510.0
WY,2013-01-01,67440.0
WY,2014-01-01,55690.0
WY,2015-01-01,60930.0
WY,2016-01-01,57830.0
WY,2017-01-01,59540.0
WY,2018-01-01,62540.0
WY,2019-01-01,65130.0
WY,2020-01-01,65450.0
WY,2021-01-01,71050.0
WY,2022-01-01,73090.0
WY,2023-01-01,77200.0
WY,2024-01-01,78680.0
